ID,型,お題,属性,心の読み,A側の表記,B側の表記,掛けた対象,完成文章,人間の評価
,完全な同音異義語型,冷めて脂が白く固まった豚骨ラーメン,脂が固まる、粘度が高い、白く覆われる,こり,凝り,凝り,趣味に熱中する人,「冷めて脂が白く固まった豚骨ラーメン」とかけて、「趣味に凝る人」と解く。その心は『どちらも「凝り」があるでしょう。』,
,完全な同音異義語型,冷めて脂が白く固まった豚骨ラーメン,表面が白い層で覆われる、どろっとしている,まく,膜,幕,劇場の舞台,「冷めて脂が白く固まった豚骨ラーメン」とかけて、「劇場の舞台」と解く。その心は『どちらも「膜（幕）」が張りますでしょう。』,
,多義語型,冷めて脂が白く固まった豚骨ラーメン,動きが鈍い、粘度が高い,とろい,鈍い,鈍い,動作が鈍い人,「冷めて脂が白く固まった豚骨ラーメン」とかけて、「動作が鈍い人」と解く。その心は『どちらも「鈍い（とろい）」でしょう。』,
,多義語型,冷めて脂が白く固まった豚骨ラーメン,見た目が悪い、胃にもたれる,おもい,重い,重い,精神的な負担が大きい状況,「冷めて脂が白く固まった豚骨ラーメン」とかけて、「精神的に負担が大きい状況」と解く。その心は『どちらも「重い」でしょう。』,
,フレーズ・慣用句型,冷めて脂が白く固まった豚骨ラーメン,箸が通らない、食べにくい,はしがとおらない,箸が通らない,箸が通らない,夫婦の会話が途絶えた食卓,「冷めて脂が白く固まった豚骨ラーメン」とかけて、「夫婦の会話が途絶えた食卓」と解く。その心は『どちらも「箸が通らない」でしょう。』,
,フレーズ・慣用句型,冷めて脂が白く固まった豚骨ラーメン,油分が多い、表面が油で覆われている,あぶらぎって,油ぎって,油ぎって,金儲けに貪欲な人,「冷めて脂が白く固まった豚骨ラーメン」とかけて、「金儲けに貪欲な人」と解く。その心は『どちらも「油ぎって」いるでしょう。』,
,完全な同音異義語型,手が真っ赤に染まるキムチのタレ,手が赤く染まる、色がつく,いろどる,色どる,彩る（景色や絵を美しく飾る）,風景画家,手が真っ赤に染まるキムチのタレとかけて、風景画家と解く。その心は「どちらも色どる」でしょう。,
,多義語型,手が真っ赤に染まるキムチのタレ,手が汚れてなかなか落ちない状態,てがつけられない,手がつけられない（汚れが頑固で対処できない）,手がつけられない（手に負えない、対処が困難な状況）,暴れん坊の子供,手が真っ赤に染まるキムチのタレとかけて、暴れん坊の子供と解く。その心は「どちらも手がつけられない」でしょう。,
,フレーズ・慣用句型,手が真っ赤に染まるキムチのタレ,色や刺激が強く残る,あとをのこす,跡を残す（色が手についたまま残る）,後を遺す（偉業や功績などを残す）,歴史に名を刻んだ偉人,手が真っ赤に染まるキムチのタレとかけて、歴史に名を刻んだ偉人と解く。その心は「どちらも跡を残す」でしょう。,
,完全な同音異義語型,手が真っ赤に染まるキムチのタレ,舌や口に刺激を与える味,からい,辛い（味が刺激的である）,辛い（精神的・肉体的に苦痛である）,受験を控えた学生,手が真っ赤に染まるキムチのタレとかけて、受験を控えた学生と解く。その心は「どちらも辛い」でしょう。,
,多義語型,手が真っ赤に染まるキムチのタレ,手で直接触れて色がつく,てがそまる,手が染まる（手が赤く色づく）,手が染まる（悪事や厄介な事柄に関与する）,裏社会の仕事,手が真っ赤に染まるキムチのタレとかけて、裏社会の仕事と解く。その心は「どちらも手が染まる」でしょう。,
,フレーズ・慣用句型,手が真っ赤に染まるキムチのタレ,何かに色を付ける行為,いろをつける,色をつける（物に色を付着させる）,色をつける（商品などに値引きをする）,八百屋の店主,手が真っ赤に染まるキムチのタレとかけて、八百屋の店主と解く。その心は「どちらも色をつける」でしょう。,
,フレーズ・慣用句型,噛み切れないほど分厚いステーキ肉,物理的に噛み切ることができない、太刀打ちできないほどの固さ,はがたたない,歯が立たない,歯が立たない（太刀打ちできない）,議論の的を外さない切れ者の論客,「噛み切れないほど分厚いステーキ肉」とかけて、「議論の的を外さない切れ者の論客」と解く。その心は「どちらも『歯が立たない』でしょう。,
,多義語型,噛み切れないほど分厚いステーキ肉,しっかりとした肉質で、なかなかなくならない,ねばりがある,粘りがある,粘りがある（根気がある、諦めない）,どんな困難にも挫けず目標達成を目指すアスリート,「噛み切れないほど分厚いステーキ肉」とかけて、「どんな困難にも挫けず目標達成を目指すアスリート」と解く。その心は「どちらも『粘りがある』でしょう。,
,完全な同音異義語型,噛み切れないほど分厚いステーキ肉,食べきれないほどのボリュームがある,りょうがある,量がある,領がある（広大な領地を持つ）,広大な土地を治める戦国大名,「噛み切れないほど分厚いステーキ肉」とかけて、「広大な土地を治める戦国大名」と解く。その心は「どちらも『量がある（領がある）』でしょう。,
,フレーズ・慣用句型,噛み切れないほど分厚いステーキ肉,噛み切るのに大変な労力と苦労を要する,ほねがおれる,骨が折れる,骨が折れる（身体的に負傷する、大変な苦労をする）,激しい練習で負傷してしまったプロスポーツ選手,「噛み切れないほど分厚いステーキ肉」とかけて、「激しい練習で負傷してしまったプロスポーツ選手」と解く。その心は「どちらも『骨が折れる』でしょう。,
,多義語型,噛み切れないほど分厚いステーキ肉,火の通りが不十分で、焼き加減が難しい,なかがまだあまい,中がまだ甘い,中がまだ甘い（未熟である、思慮が足りない）,経験が浅く、思慮が足りない若手社員,「噛み切れないほど分厚いステーキ肉」とかけて、「経験が浅く、思慮が足りない若手社員」と解く。その心は「どちらも『中がまだ甘い』でしょう。,
,完全な同音異義語型,噛み切れないほど分厚いステーキ肉,肉質が固く、なかなか形が変わらない,かたい,硬い,堅い（意思が堅固である、守りが堅い）,どんな誘惑にも屈しない信念の持ち主,「噛み切れないほど分厚いステーキ肉」とかけて、「どんな誘惑にも屈しない信念の持ち主」と解く。その心は「どちらも『硬い（堅い）』でしょう。,
